image_name|comment_number|comment|Translated Comment
4661610976.jpg|0|A man stands in front of a board covered in papers while giving a speech to a crowd .|Хүн олон түмний талаар яриаг өгч байхдаа цаасан дээр байрлуулсан самбарын урд зогсож байв.
4661621240.jpg|0|A woman in a blue shirt , brown pants , and green flip-flops crouches in front of a sitting man wearing a black shirt , jeans , and black shoes .|Цэнхэр цамц өмссөн эмэгтэй, хүрэн өмд, ногоон цамц, жинсэн өмд өмсөж, жинсэн өмд өмссөн сууж буй хүний өмнө
4661663561.jpg|0|A middle-aged man wearing a blue hooded jacket and a plaid hat is standing with folded arms outside a city building .|Цэнхэр бүрээстэй хүрэм өмссөн дунд насны эр, Пласс малгай өмсдөг.
466176275.jpg|0|Two dogs , the gray poodle high in the air , play on the grass .|Хоёр нохой, агаарт байгаа саарал поудл, зүлгэн дээр тоглодог.
4661825102.jpg|0|Three Arabic men riding on the back of a car going through a market area .|Зах зээлийн бүсээр явж буй машины арын гурван араб эрчүүд.
4662209325.jpg|0|A person wearing red shorts and a sweater is pointing upwards and running as people in the background watch .|Улаан шорт өмссөн хүн, цамц өмссөн хүн арын хэсэгт байрлах хүмүүс болж, гүйж байна.
4662376933.jpg|0|In a tilted picture , two boys in a poor country run towards a doorway .|Хазайсан зураг дээр, ядуу оронд хоёр хүү хаалга руу гүйв.
4662542365.jpg|0|A woman walks down the sidewalk , in front of a blue tile mural .|Нэгэн эмэгтэй явган хүний зам дээр алхаж, цэнхэр хавтангийн урд алхдаг.
4662830866.jpg|0|A man with a soda can and red glasses is squatting in front of a fire .|Содтой, улаан шилтэй хүн галын өмнө галын өмнө шахаж байна.
4662903109.jpg|0|A woman whose face is covered is surrounded by people who have tape recording devices .|Нүүрний бүрхэвч нь соронзон хальс бүрхэвчийг соронзон хальсны төхөөрөмжтэй хүмүүсээр хүрээлдэг.
4662948361.jpg|0|Yellow taxi cab moving across the bridge and huge buildings in the background .|Шар таксины кабин нь арын хэсэгт гүүр, асар том барилгуудаар хөдөлж байна.
4662964389.jpg|0|A man in the suit plays a guitar while sitting on a metal chair .|Костюм өмссөн хүн металл сандал дээр сууж байхдаа гитар тоглодог.
4663171720.jpg|0|A boy in shorts is holding hands with a girl in jeans on a sunny day .|Богинохон хөвгүүд нартай өдөр жинсэн өмдтэй охинтой хамт гараа барьж байна.
4663240711.jpg|0|A mannequin wearing a corset and a woman helping a lady try on a corset in a lingerie store .|Корепет, эмэгтэй хүн хатагтай өмссөн эмэгтэй, эмэгтэй хүн Лингери дэлгүүрт корсет хийж үзээрэй.
4663401740.jpg|0|A man is putting sand on the ground near a large statute of a lady sitting down in a red dress holding a bottle .|Нэг хүн шилтэй, улаан даашинзаар сууж байсан эмэгтэйд сууж буй эмэгтэйн ойролцоо элс байрлуулж байна.
4663418784.jpg|0|European city view with a cafe to one side of a beautiful town square .|Европын хотыг Кафетэй үзэсгэлэнтэй хотын талбайд нэг тал руу харах.
4663464371.jpg|0|Street view of a quiet four way street as commuters make their way in cars , by walking , and by way of bicycle .|Гудамжинд чимээгүй гудамжны гудамж, алхах замаар явж, унадаг дугуйгаар явах замаар явдаг.
4663465317.jpg|0|A man walks along Hollywood Boulevard and passes Roosevelt Hotel .|Эрэгтэй хүн Холливудын буланд алхаж, Рузвелт зочид буудалд дамждаг.
4663514463.jpg|0|Two men , one wearing a red shirt and black pants and the other wearing white , are playing basketball outside of a brick building .|Нэг хүн, улаан цамц, хар өмд өмссөн, нөгөө нь цагаан хувцас өмсдөг, нөгөө нь цагаан хувцас өмсдөг, тоосгон барилгын гадна талд сагсан бөмбөг тоглож байна.
4663572856.jpg|0|A man wearing suspenders and a dark blue shirt standing on top of a firetruck .|Түр зогсож байгаа хүн зогсож, галын дээд цамц өмсдөг.
466373799.jpg|0|An angry brown horse seems to be trying to buck off the male rider in tan jeans and blue shirt and black hat , while a photographer shoots a picture .|Ууртай бор морь нь TA-ийн жинсэн өмд, цэнхэр цамц, цэнхэр цамц, хар малгай, хар малгайг зурагчин болгож, цэнхэр өнгийн малгайг зураг зурахад хүргэдэг бололтой.
4663944118.jpg|0|A street scene with an oriental inspired arch in the center , a line of bicycles parked on the left , and a passport photo shop on the right shows several people coming and going .|Дорно дахины нуман хаалгатай гудамжны нуман хаалга, зүүн талд нь зогсож, зүүн талд нь зогсож, паспортын зургийн дэлгүүрт гарч ирж буй паспортын зураг.
4663966489.jpg|0|A small boy in plaid looking off into the distance while a couple hold hands in the background .|Хосууд арын дэвсгэр дээр гар хүрч байхад ч зайтай харцаар аялж байсан жижиг хүү.
4664348638.jpg|0|A man in a striped blue shirt holds a large bouquet of brightly colored Mylar balloons in a crowded market area .|Судалтай цэнхэр цамцтай эр хүн хөл хөдөлгөөн ихтэй зах зээлд их хэмжээний өнгөт бөмбөлгүүдийг барьдаг.
4664359066.jpg|0|Several people stopped by the side of the road are watching what is happening in the woods .|Замын хажуугаар хэд хэдэн хүн зогссон нь ойд юу болж байгааг харж байна.
4664536334.jpg|0|There are many young people climbing stairs with one guy in blue jeans and t-shrt looking back at the cameraman .|Цэнхэр жинсэн өмд, футболк, футболк, футболк дээр нэг залуутай хамт шатаар авирдаг.
